post_id,text,post_text,time,timestamp,likes,comments,shares,comments_full,reactions,reaction_count
714164637406487,"Lennin với chúng tôi =))

Lennin is with us =))","Lennin với chúng tôi =))

Lennin is with us =))",2023-11-07 19:56:25,1699361785,764,15,2,"[{'comment_id': '304674209159105', 'comment_url': 'https://facebook.com/304674209159105', 'commenter_id': '100004760886843', 'commenter_url': 'https://facebook.com/van.dang.984991?eav=AfbU7TfUrPdSC5VCl2xf-mQ8gtPsfExmWPv0owlbIkD2XSAGmyGLFvnm71mqW9hKOqE&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Đặng Thùy Vân', 'commenter_meta': None, 'comment_text': 'Thủy Đặng nè he 😂', 'comment_time': datetime.datetime(2023, 11, 7, 23, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}]","{'like': 764, 'love': 4, 'haha': 294, 'wow': 1, 'care': 2, 'sad': 3}",1068
714120734077544,Ác thiệt mấy ní ơi 🥹,Ác thiệt mấy ní ơi 🥹,2023-11-07 17:57:38,1699354658,2016,113,3,"[{'comment_id': '734054945232863', 'comment_url': 'https://facebook.com/734054945232863', 'commenter_id': '100064388701111', 'commenter_url': 'https://facebook.com/runyouredmxyz?eav=Afaalbnlv-5zkwXKpoKFL_mpFeoehk3OINwuObGGAgJtGP7Edy_XPKYqRCwaIyPe0dU&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0', 'commenter_name': 'Run Your EDM', 'commenter_meta': 'Author', 'comment_text': 'Check var ngay ở đây nhé ae, kéo xuống phần feedback là thấy idol 🥹\n>> https://\nshope.ee/\n8KOhTozgw2', 'comment_time': datetime.datetime(2023, 11, 7, 3, 0), 'comment_image': 'https://shope.ee/8KOhTozgw2?fbclid=IwAR2YCHnm9Gh0iWaCcSSI2gydORMq6fsXi098KzYezaUrFcdnGVS-2yLqmZw', 'comment_reactors': [{'name': 'Angel Fischer', 'link': 'https://facebook.com/profile.php?id=100095700873707&eav=AfZS7eSND9pPJiHDsM5Dal0K_0a2gCUXNKWjAKxWLOXgT_pXenHFM-lJlhYWeb2zumc&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Phan Vàng Anh', 'link': 'https://facebook.com/profile.php?id=100095249329663&eav=Afas63g4QdfCHzCNPEh4WBACJaH-AmXJFixiaWvJwTwWPA2Wl4ZjMkj4O5g1yojtb2Y&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Andy Kent', 'link': 'https://facebook.com/profile.php?id=100095166481732&eav=Afb6uTGTINJ4LntCGh9BFdGqoD5RfTJI2lJVj1hfmHeOB2QxrozXIv4Hcb13pcdn50M&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Nicholas Garrett', 'link': 'https://facebook.com/profile.php?id=100094759340609&eav=AfbCtsQhw4zUaz9RJKiys082RtN2UN9l_TwlIxdQGEzruMAXQStxR_gKU6uDLP3YlRw&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Christian Walsh', 'link': 'https://facebook.com/profile.php?id=100093851078291&eav=AfZuXyDzQj2Q-ziq4ETWcZXEJ7jjXAuTJnkEB_2FoUsErKkgBrah5qNie7wTD2lnrU4&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Jack Proctor', 'link': 'https://facebook.com/profile.php?id=100093565641988&eav=AfatwzJpFuQIC_OamDC77UwslJJADGLKeDe8O-rw26JQr3wVlYR--pK0yU4uqqH-cHM&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Ivan Barajas', 'link': 'https://facebook.com/profile.php?id=100093330056064&eav=AfaDyIHG4795mX-zWgn6Osa2Y5Orl24onLwtQiRHm1PROfSA4aHWnKuxWTPIPgqD59I&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Raymond Contreras', 'link': 'https://facebook.com/profile.php?id=100093293787637&eav=AfbD9CJ5Y8z4pddaPjilYQLut8dYvN1OXABfPLbUdSN8Mzzr4iNgNZGEHRQQQWziq9g&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Trần Tâm Đan', 'link': 'https://facebook.com/profile.php?id=100093165997767&eav=Afa2FJk77IhaO-vX3DURQLGm89exJXo0YL4B7bXaJ2Flc6SgrT5ZTHXGzNI5a8OrByY&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Run Your EDM', 'link': 'https://facebook.com/runyouredmxyz?eav=Afbzd3CxgfubvZYEd5dAjzLlTBbmGWST4i6X4vAphmLWfzH6GLfMiu9uhEKdonelRu0&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Phạm Tuân', 'link': 'https://facebook.com/profile.php?id=100041406441594&eav=AfZi2Lu8FVPPitnbjvG3dxAiFcVd5b5Zc8wCmw3WKLH7NNdNdYCQIQt4tJocF5ZCqqc&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Kha Trần', 'link': 'https://facebook.com/HuyenMai140302?eav=AfZM-109QkSX3ewmSoOzL_FpyfDYv7WbOULpsom3l5ovZXaTPq65DFMDeHPSQNVI-v0&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Lê Thế Khải', 'link': 'https://facebook.com/rabbbit1209?eav=AfZAuHGnYdNQT-2vGb25wLj-rN32xLVGPYvTOtkKpiyvnVHiZTbtAkpyimsBrgJuAuQ&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Kiên Phạm', 'link': 'https://facebook.com/kienpham.vt?eav=AfYgkIK8D1mu0JW8mT5hZpEyPZP13ja8IoJnp1vQplFsjLJu2oRTIRLdEStReaSvWek&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Trương Từ Hiệp Lợi', 'link': 'https://facebook.com/aron.truong.94?eav=AfayBbU4efkVAzktS3KZc4W6sHU0Q4rHLWls-oMPMjwEOeEWYcKovUw0HoyViC-6zEs&fref=pb&paipv=0', 'type': 'wow'}, {'name': 'Gene Cruz', 'link': 'https://facebook.com/profile.php?id=61551927210295&eav=AfYht7_vc45-ABL-H5Gg-OmH01FXQ_AtDFUANfs-_1uOzmUpLA9_URzEYeC-Ovkh4lc&fref=pb&paipv=0', 'type': 'wow'}, {'name': 'Minh Hoang Nhan', 'link': 'https://facebook.com/profile.php?id=61551480158485&eav=AfY5qEnA48BYNJ1twtvGJhgMi61STZGZrIjubvJ-MTx5bVuW_QowqZQgSqiKEFfWpro&fref=pb&paipv=0', 'type': 'love'}, {'name': 'Dương Hoàng Quân', 'link': 'https://facebook.com/profile.php?id=61550927696263&eav=AfZFksEA0yHR3DZW_9uicvLeyAcc7dx9Dg1vD9wqW2xO1B-9AqNh7eUSjjGsFIy5uL4&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Ngọc Hằng Huỳnh', 'link': 'https://facebook.com/profile.php?id=61550835566601&eav=AfaERMhMlUoIZWGa73ysNOyF_so0NgmLSOJzbZxim3jbI1zq_oYKgFguhGe9hmbSCaA&fref=pb&paipv=0', 'type': 'wow'}, {'name': 'Marc Buckley', 'link': 'https://facebook.com/profile.php?id=61550709235539&eav=AfY4BKS7Q_vi4TO3K20A_wTEw7wVu-hRY40mBDRp3eiyuoVnObhAdgbqINm4jRfgU2s&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Marcus Blanchard', 'link': 'https://facebook.com/profile.php?id=61550279066873&eav=AfZO5ZA2WA9X2Xu4ALQaNG7DK-7oMNyFqWjxA2d-W5PHkBMvRyQbyQij_58wXXeNh0s&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Tom Stout', 'link': 'https://facebook.com/profile.php?id=61550274824043&eav=AfZNrU9siL7irfQAAKxO7NtY5GAsEnemw1pXGpkWSebjGjEmthonTdck9_FCSLYE2dE&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Marshall Decker', 'link': 'https://facebook.com/profile.php?id=61550128574337&eav=AfYf1mflOSjizBUSyXFMwTdkUxxfvxHR1E94HYW6IWjruhF10xSpafuQ89tHyOju_aY&fref=pb&paipv=0', 'type': 'haha'}, {'name': 'Marc Zavala', 'link': 'https://facebook.com/profile.php?id=61550050457628&eav=AfZhRbcfHDbvIqFiyBC9DFne4X62oFRCbKcRKQFbG97tETT2eJ6gtSGKsjD0y4Bf4AM&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Khánh Thương', 'link': 'https://facebook.com/profile.php?id=100075471760143&eav=AfZFKaQD4GMy8xcWaJkoQCfn1Lc2Fsel0fwHiulfkQkWM7edij3lRnFcK11ZHYmTZVc&fref=pb&paipv=0', 'type': 'like'}], 'comment_reactions': {'like': 8, 'haha': 5, 'sad': 5, 'wow': 3, 'care': 3, 'love': 1}, 'comment_reaction_count': 25, 'replies': []}, {'comment_id': '1156170739125306', 'comment_url': 'https://facebook.com/1156170739125306', 'commenter_id': '100003497226076', 'commenter_url': 'https://facebook.com/long097251?eav=AfaRCuavLnKSCHx1Pgn3fzn9jbsanq4Zpne9GMyidSu7sDSpKx0zuKbVZZBo-7ukIJE&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Trần Long', 'commenter_meta': None, 'comment_text': 'Huy Pn :)))', 'comment_time': datetime.datetime(2023, 11, 7, 2, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': [{'comment_id': '866889155023550', 'comment_url': 'https://facebook.com/866889155023550', 'commenter_id': '100005820516603', 'commenter_url': 'https://facebook.com/profile.php?id=100005820516603&eav=AfZs_hshn1AWgIKZlY20B3tY2sPvD7EfAobt7AQWPyWnBd7F-MCHCfDhGwyHAUljqes&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Huy Pn', 'commenter_meta': None, 'comment_text': 'Trần Long gì ĩ', 'comment_time': datetime.datetime(2023, 11, 7, 2, 0), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]}]","{'like': 2016, 'love': 26, 'haha': 222, 'wow': 2, 'care': 1, 'sad': 5}",2272
714044564085161,"Anh tôi chụp ảnh đẹp quả cũng khổ 🤣

My brother takes good pictures, but it's hard 🤣","Anh tôi chụp ảnh đẹp quả cũng khổ 🤣

My brother takes good pictures, but it's hard 🤣",2023-11-07 14:10:37,1699341037,4803,37,6,"[{'comment_id': '716452543687358', 'comment_url': 'https://facebook.com/716452543687358', 'commenter_id': '100050257520107', 'commenter_url': 'https://facebook.com/profile.php?id=100050257520107&eav=AfZKffR1L1_9kfTVtY_h07oiD9VVzF3_ZeCFOJRXEw-mr5G3lg7yr1wooqG-iOhRrkA&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Văn Thiện', 'commenter_meta': None, 'comment_text': 'Nhưng chụp cho c Trang mixi thấy lạ lắm', 'comment_time': datetime.datetime(2023, 11, 7, 23, 35), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '825514366039665', 'comment_url': 'https://facebook.com/825514366039665', 'commenter_id': '100000042298146', 'commenter_url': 'https://facebook.com/ng.linh2791?eav=AfbX8fpwHFxlos0nH7dm72NYLIGJ7w3nYuuYxDB43qiDi_VqBJhpGKWbEQPA3rpz3lM&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Linh Nguyen', 'commenter_meta': None, 'comment_text': 'Linh Nguyen', 'comment_time': datetime.datetime(2023, 11, 8, 0, 0), 'comment_image': 'https://scontent.fhan14-4.fna.fbcdn.net/v/t39.1997-6/851586_577332319019479_20501533_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=fc3f23&efg=eyJpIjoidCJ9&_nc_ohc=-jIUJrSLOPsAX9KUHVd&_nc_ht=scontent.fhan14-4.fna&oh=00_AfAq-B-jRY-rkHBWMSc9TJMeU9Qh0BKa8mRTJW_qCW7UOg&oe=6550C41F', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1081719299486995', 'comment_url': 'https://facebook.com/1081719299486995', 'commenter_id': '100013360457858', 'commenter_url': 'https://facebook.com/profile.php?id=100013360457858&eav=AfbqdzxizUr8GbCT0MF3Foi_KJgHgzN5oJ8FD5M3xMIzqyqNiCA7-lkRvXuKYHkkeik&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Huyền', 'commenter_meta': None, 'comment_text': 'Linh Phố', 'comment_time': datetime.datetime(2023, 11, 7, 4, 0), 'comment_image': 'https://scontent.fhan14-4.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfCwQzKV21P6VOM7FqqV_Ru10B5RpKZp3ypwGeklXT1vzA&oe=6572DAA7&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Linh Phố', 'link': 'https://facebook.com/profile.php?id=100009867760649&eav=AfYpy5iyyy6DjXYVy7dwxaAqyMO1EgG2N50MLfHv5fSrk5tGvetET-lCKWX9h_yL5CU&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1, 'replies': []}]","{'like': 4803, 'love': 43, 'haha': 3243, 'wow': 3, 'care': 3, 'sad': 25}",8120
714012547421696,Khét =)),Khét =)),2023-11-07 12:20:51,1699334451,1937,25,4,"[{'comment_id': '1100417674279430', 'comment_url': 'https://facebook.com/1100417674279430', 'commenter_id': '100016694022073', 'commenter_url': 'https://facebook.com/VietNguyen611?eav=AfbZqaTDh4zvotuBZ97HgZJV-GtEvO5dSb36f4upmEVci3lfzDiYT6TorF5jXPxf_ag&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Việt Nguyễn', 'commenter_meta': None, 'comment_text': 'Ác', 'comment_time': datetime.datetime(2023, 11, 6, 0, 0), 'comment_image': 'https://scontent.fhan14-4.fna.fbcdn.net/m1/v/t6/An-9fyYLftTy_Mg2cJpugh-vEVNfbtI-fVn4FNS7K-sgIMu9pT62Tb1u9Dfm-xYLtjbLQk-yVHp_IlY_4iMVYp0xLpO7sJvbxbC2OIiRxzS02cOuKEoo.png?ccb=10-5&oh=00_AfAg_XrujqiFUUNYzXEghSMXLpRdAAkjxVMZXZaXd067sA&oe=6572D858&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Như Quỳnh Lê', 'link': 'https://facebook.com/profile.php?id=61550689503344&eav=AfYPuXKxH_FEwWcFdKgdQTX-o9-gJhK3YL1V7MKtUt9PnkGaAHkaa1TheSSx_cLt8uM&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Dwight Macdonald', 'link': 'https://facebook.com/profile.php?id=61550630904903&eav=Afa0YjNYzRSvn4cQrVNY66NO4MKyGiJdgvl6I8_Zr0rd-4Gu94BwvR4LusfLD4Sg850&fref=pb&paipv=0', 'type': 'care'}], 'comment_reactions': {'care': 2}, 'comment_reaction_count': 2, 'replies': []}]","{'like': 1937, 'love': 24, 'haha': 897, 'wow': 1, 'care': 4, 'sad': 11}",2874
713655520790732,"Đừng để vụ này chìm!
#Lazada1111 #LivestreamSuperSale1111 #LazLive

Don't let this sink in!
#Lazada1111 #LivestreamSuperSale1111 #LazLive","Đừng để vụ này chìm!
#Lazada1111 #LivestreamSuperSale1111 #LazLive

Don't let this sink in!
#Lazada1111 #LivestreamSuperSale1111 #LazLive",2023-11-06 19:59:17,1699275557,4035,21,102,"[{'comment_id': '1027528921909403', 'comment_url': 'https://facebook.com/1027528921909403', 'commenter_id': '100064388701111', 'commenter_url': 'https://facebook.com/runyouredmxyz?eav=Afbk_JR0eebintHM_dbU8gDu9ZRd7TrMurAJGzQljdXjL39-DOoWRvupvgwQB5k-LOQ&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0', 'commenter_name': 'Run Your EDM', 'commenter_meta': 'Author', 'comment_text': 'Đến đây ngồi, chốt deal hời với 2 chị đẹp nha\nhttps://lzd.co/\nLazLiveVN1111', 'comment_time': datetime.datetime(2023, 11, 6, 0, 0), 'comment_image': 'https://lzd.co/LazLiveVN1111?fbclid=IwAR38KX1Sfqskq5W1qmXERmm_vAl8ranVKZTZp27Bvoo73L1hWU1THZMRkWw', 'comment_reactors': [{'name': 'Alberto Coleman', 'link': 'https://facebook.com/profile.php?id=100095429866763&eav=AfaNPt0hOcbFk_rzegr_WveX4tInyhnwwD6vNLc2Hjz6RivZ1fq_U4ef_tiJYKbb7Bg&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Lee Perez', 'link': 'https://facebook.com/profile.php?id=100095368980540&eav=AfZbELebNUWKlDsxdqF6mnROqABNUrjUTVUwI_-xmYjre_g-V5B5b1eMPtkfkbhItjs&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Jon Benton', 'link': 'https://facebook.com/profile.php?id=100095143060713&eav=AfbpufC2G1RMFDmyi7-p4Y7rRGrnL48-7qdI96mnprVxQXYSHH_O9mVBYks8_7zA420&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Eric Bush', 'link': 'https://facebook.com/profile.php?id=100095131834486&eav=AfbxHiNMNOqH7cVYWUN5MyH5oYHBX_WhxuI8gacYHd0KnfyWbRUaXq2ze-q6uJozDDM&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Chad Cortes', 'link': 'https://facebook.com/profile.php?id=100095027563209&eav=AfZWW5pEVTLPGwFMnheIrO9Fnbk14vwPAPsSu-5Br9lm7S_p1qCk3T6Jv9ee2NepiJ4&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Arnold Mercado', 'link': 'https://facebook.com/profile.php?id=100094989377217&eav=AfYCLer9RYoSrTbETlCeDlqt4wX6W4XrF7SB1qYMxyQC63n66uIh2PUnbwXoP1jVqto&fref=pb&paipv=0', 'type': 'wow'}, {'name': 'Hector Crawford', 'link': 'https://facebook.com/profile.php?id=100094980849649&eav=AfYT8PLnKA6mAZpQDY66PGD3_VDpuQwSMuVl9DtEQuiMjTr3B5YDnPTIJAn6vuV8MXU&fref=pb&paipv=0', 'type': 'wow'}, {'name': 'Martin Perez', 'link': 'https://facebook.com/profile.php?id=100094872407377&eav=AfbHgGT9elf-787FNx72_bxMoy3ZAeE-zFUsOq7LH4qw50zZoNiWEoEtjWZFTi6TAqI&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Joseph Diaz', 'link': 'https://facebook.com/profile.php?id=100094704113038&eav=AfbaL6Gw-OWeBjRMsTK1bV1KK6wg6oyHbaUNMqhEbyiwjIz6uNBLDeZ9bfN8v118T0w&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Alvin Shannon', 'link': 'https://facebook.com/profile.php?id=100094694180812&eav=AfZ9EtwdEvNdUnrpCXiOFeTLHEk4n9_wTl66nwJEsElzHlUzpv0i61pkTN8jpVVRp1g&fref=pb&paipv=0', 'type': 'like'}, {'name': 'Clayton Vo', 'link': 'https://facebook.com/profile.php?id=100093615101682&eav=Afb-8nXeb_84cgFWNWN4hdGIP8rVOc47JIlQTZDJ2zSzp_ustYG_FJHHpzchK20r33k&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Quỳnh Như', 'link': 'https://facebook.com/profile.php?id=100045414923441&eav=AfY0qUbiI8XRkE5CV5XwyFt2RPsj9Uj7iWTKAZa-1n79XVa01QpfEyuDLRuOPytvFkY&fref=pb&paipv=0', 'type': 'sad'}, {'name': 'Minh Quang Loc', 'link': 'https://facebook.com/profile.php?id=61550985463576&eav=AfZatt0Je5BluSY6dy5-TMeQOpQ-gH8v3Z9eadx6pnrNlZGvjkdQJex_KJh41tyV9oY&fref=pb&paipv=0', 'type': 'wow'}, {'name': 'Như Quỳnh Lê', 'link': 'https://facebook.com/profile.php?id=61550689503344&eav=AfYoyNKodaPFDvIR8LnN9u5rAVs6rotZxTpveXuh74UejuUaIaVVVPQLVpSr-g9f_L4&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Dwight Macdonald', 'link': 'https://facebook.com/profile.php?id=61550630904903&eav=AfaFwP33qFh4_yjYFrcV-IY4dnealIX5LGZ-xHXi1OJBnOk8sQw5dXmEaWBM4zkx4ts&fref=pb&paipv=0', 'type': 'care'}, {'name': 'Allen Garner', 'link': 'https://facebook.com/profile.php?id=61550193192489&eav=AfYlK1SXew4B9oPLsS-eYB-6FmnzXXqcKhqq5nBFjMI-TKYX7pKhFP59Z4hD1yTN27c&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'care': 6, 'sad': 4, 'wow': 3, 'like': 2, 'haha': 1}, 'comment_reaction_count': 16, 'replies': [{'comment_id': '1051537476298272', 'comment_url': 'https://facebook.com/1051537476298272', 'commenter_id': '100075051107737', 'commenter_url': 'https://facebook.com/profile.php?id=100075051107737&eav=AfY3S3ukqxdmnN7KaigAnJYrCYIWkVnryg8mEx1nb2GQ1KiaXeWsKEIPHvdTSkQghYk&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Lê Thu', 'commenter_meta': None, 'comment_text': 'hot hot à nha', 'comment_time': datetime.datetime(2023, 11, 6, 0, 0), 'comment_image': 'https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/399936064_350463264132041_2828095958917071446_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=Xrsd3GAEcjkAX9zQudM&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAbZvlqPBwKy3SceOJMQc2qVsSwICHiwD8QZAwh0uwO8g&oe=6550A497', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '6706092789443987', 'comment_url': 'https://facebook.com/6706092789443987', 'commenter_id': '100045414923441', 'commenter_url': 'https://facebook.com/profile.php?id=100045414923441&eav=AfYS2WMaw9CU908zFqNWsuE0CkHF_81gqT_NjTTFfNmBdZdaQpGOQKwF1DbHlv1yMcw&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Quỳnh Như', 'commenter_meta': None, 'comment_text': 'Run Your EDM kho qua', 'comment_time': datetime.datetime(2023, 11, 6, 0, 0), 'comment_image': 'https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/399005447_862872935236529_6866492700602237735_n.jpg?stp=cp0_dst-jpg_e15_p133x133_q65&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=XqQ-aShf6F4AX915Msa&_nc_ht=scontent.fhan14-2.fna&oh=00_AfAJ3oi7LHnrTu3pEH0hSpr4S2Q38m0xSj-HOZgx6LOxyw&oe=655020B7', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]}]","{'like': 4035, 'love': 17, 'haha': 29, 'wow': 1, 'sad': 2}",4084
